,season,daynum,teamA,scoreA,teamB,scoreB,wloc,numot,winner,loser,location
131912,2014,73,1317,80,1267,65,A,0,A,B,B
131913,2014,73,1319,84,1186,65,H,0,A,B,A
131914,2014,73,1330,52,1198,36,A,0,A,B,B
131915,2014,73,1101,59,1331,82,A,0,B,A,A
131916,2014,73,1258,57,1339,71,A,0,B,A,A
131917,2014,73,1340,68,1170,64,A,1,A,B,B
131918,2014,73,1385,83,1344,84,A,2,B,A,A
131919,2014,73,1346,70,1284,61,H,0,A,B,A
131920,2014,73,1352,73,1384,68,H,0,A,B,A
131921,2014,73,1355,64,1442,55,H,0,A,B,A
131922,2014,73,1358,85,1368,78,A,0,A,B,B
131923,2014,73,1360,69,1365,66,A,0,A,B,B
131924,2014,73,1364,64,1253,51,H,0,A,B,A
131925,2014,73,1372,74,1322,58,A,0,A,B,B
131926,2014,73,1375,81,1418,73,H,0,A,B,A
131927,2014,73,1237,57,1377,69,H,0,B,A,B
131928,2014,73,1379,84,1349,62,H,0,A,B,A
131929,2014,73,1148,66,1383,76,A,0,B,A,A
131930,2014,73,1351,69,1389,77,A,0,B,A,A
131931,2014,73,1190,58,1391,64,H,0,B,A,B
131932,2014,73,1270,61,1394,77,A,0,B,A,A
131933,2014,73,1410,78,1282,66,A,0,A,B,B
131934,2014,73,1427,65,1412,78,H,0,B,A,B
131935,2014,73,1168,54,1414,72,H,0,B,A,B
131936,2014,73,1413,69,1415,81,A,0,B,A,A
131937,2014,73,1160,56,1417,69,A,0,B,A,A
131938,2014,73,1407,64,1419,75,A,0,B,A,A
131939,2014,73,1154,65,1422,69,H,1,B,A,B
131940,2014,73,1428,84,1425,66,H,0,A,B,A
131941,2014,73,1225,66,1430,71,A,0,B,A,A
131942,2014,73,1292,54,1431,63,A,0,B,A,A
131943,2014,73,1281,75,1435,78,H,0,B,A,B
131944,2014,73,1436,83,1263,46,A,0,A,B,B
131945,2014,73,1454,67,1227,63,A,0,A,B,B
131946,2014,74,1133,66,1356,60,H,0,A,B,A
131947,2014,74,1145,85,1233,83,A,0,A,B,B
131948,2014,74,1316,86,1239,82,H,0,A,B,A
131949,2014,74,1460,69,1453,79,A,0,B,A,A
131950,2014,75,1101,73,1146,72,H,0,A,B,A
131951,2014,75,1105,58,1106,67,H,1,B,A,B
131952,2014,75,1263,78,1107,85,A,0,B,A,A
131953,2014,75,1108,65,1290,53,H,0,A,B,A
131954,2014,75,1248,61,1110,66,H,0,B,A,B
131955,2014,75,1204,68,1111,81,H,0,B,A,B
131956,2014,75,1125,79,1398,65,A,0,A,B,B
131957,2014,75,1129,78,1429,74,H,0,A,B,A
131958,2014,75,1192,68,1136,95,A,0,B,A,A
131959,2014,75,1245,60,1138,71,H,0,B,A,B
131960,2014,75,1139,69,1266,57,H,1,A,B,A
131961,2014,75,1140,91,1365,81,A,0,A,B,B
131962,2014,75,1143,76,1450,55,H,0,A,B,A
131963,2014,75,1440,93,1144,97,H,1,B,A,B
131964,2014,75,1317,74,1150,76,H,0,B,A,B
131965,2014,75,1459,57,1151,71,A,0,B,A,A
131966,2014,75,1153,61,1378,54,A,0,A,B,B
131967,2014,75,1155,61,1448,53,H,0,A,B,A
131968,2014,75,1298,41,1159,63,H,0,B,A,B
131969,2014,75,1160,83,1425,62,H,0,A,B,A
131970,2014,75,1102,68,1161,74,H,0,B,A,B
131971,2014,75,1165,61,1162,71,H,0,B,A,B
131972,2014,75,1214,68,1164,71,A,0,B,A,A
131973,2014,75,1170,75,1186,64,H,0,A,B,A
131974,2014,75,1172,93,1422,82,A,0,A,B,B
131975,2014,75,1318,70,1174,74,A,0,B,A,A
131976,2014,75,1237,45,1176,66,H,0,B,A,B
131977,2014,75,1423,63,1180,79,A,0,B,A,A
131978,2014,75,1301,60,1181,95,H,0,B,A,B
131979,2014,75,1183,67,1122,64,H,0,A,B,A
131980,2014,75,1240,56,1184,60,H,0,B,A,B
131981,2014,75,1141,59,1185,72,A,0,B,A,A
131982,2014,75,1188,67,1293,60,H,0,A,B,A
131983,2014,75,1191,53,1260,48,H,0,A,B,A
131984,2014,75,1264,67,1193,71,H,0,B,A,B
131985,2014,75,1190,62,1195,90,H,0,B,A,B
131986,2014,75,1196,68,1120,61,A,0,A,B,B
131987,2014,75,1197,78,1354,72,A,0,A,B,B
131988,2014,75,1198,68,1187,64,H,0,A,B,A
131989,2014,75,1154,71,1202,76,A,0,B,A,A
131990,2014,75,1382,71,1203,79,A,0,B,A,A
131991,2014,75,1342,58,1205,67,A,0,B,A,A
131992,2014,75,1208,66,1116,61,H,1,A,B,A
131993,2014,75,1114,73,1209,99,H,0,B,A,B
131994,2014,75,1258,72,1211,82,A,0,B,A,A
131995,2014,75,1306,43,1216,60,A,0,B,A,A
131996,2014,75,1415,69,1218,100,H,0,B,A,B
131997,2014,75,1219,76,1251,70,A,0,A,B,B
131998,2014,75,1221,61,1250,42,H,0,A,B,A
131999,2014,75,1271,55,1224,88,H,0,B,A,B
132000,2014,75,1167,61,1225,64,H,0,B,A,B
132001,2014,75,1229,77,1179,63,A,0,A,B,B
132002,2014,75,1329,78,1242,80,H,0,B,A,B
132003,2014,75,1243,78,1452,56,H,0,A,B,A
132004,2014,75,1397,66,1246,74,H,0,B,A,B
132005,2014,75,1396,68,1247,74,N,0,B,A,N
132006,2014,75,1142,62,1253,63,A,0,B,A,A
132007,2014,75,1148,61,1254,62,A,0,B,A,A
132008,2014,75,1163,64,1257,76,A,0,B,A,A
132009,2014,75,1261,81,1435,58,H,0,A,B,A
132010,2014,75,1189,74,1269,84,A,0,B,A,A
132011,2014,75,1223,68,1270,70,H,0,B,A,B
132012,2014,75,1252,66,1273,87,A,0,B,A,A
132013,2014,75,1274,56,1210,42,A,0,A,B,B
132014,2014,75,1123,52,1275,64,A,0,B,A,A
132015,2014,75,1276,77,1458,70,A,0,A,B,B
132016,2014,75,1228,62,1277,78,A,0,B,A,A
132017,2014,75,1279,75,1376,74,A,0,A,B,B
132018,2014,75,1280,81,1401,72,H,1,A,B,A
132019,2014,75,1281,68,1104,47,H,0,A,B,A
132020,2014,75,1308,66,1282,68,H,0,B,A,B
132021,2014,75,1404,75,1287,82,H,0,B,A,B
132022,2014,75,1313,70,1288,87,A,0,B,A,A
132023,2014,75,1427,58,1292,80,H,0,B,A,B
132024,2014,75,1285,73,1294,84,A,0,B,A,A
132025,2014,75,1442,52,1295,65,H,0,B,A,B
132026,2014,75,1244,69,1297,82,H,0,B,A,B
132027,2014,75,1299,88,1312,82,H,0,A,B,A
132028,2014,75,1175,52,1300,62,H,0,B,A,B
132029,2014,75,1303,80,1355,71,A,0,A,B,B
132030,2014,75,1201,78,1307,89,A,0,B,A,A
132031,2014,75,1314,82,1130,71,H,0,A,B,A
132032,2014,75,1315,72,1286,69,A,0,A,B,B
132033,2014,75,1319,77,1340,56,H,0,A,B,A
132034,2014,75,1320,94,1283,89,H,0,A,B,A
132035,2014,75,1321,54,1231,47,A,0,A,B,B
132036,2014,75,1325,65,1296,46,A,0,A,B,B
132037,2014,75,1328,66,1124,64,A,0,A,B,B
132038,2014,75,1330,65,1194,60,A,0,A,B,B
132039,2014,75,1331,79,1230,77,A,0,A,B,B
132040,2014,75,1339,65,1337,76,H,0,B,A,B
132041,2014,75,1341,85,1238,80,A,2,A,B,B
132042,2014,75,1166,68,1344,81,H,0,B,A,B
132043,2014,75,1345,65,1336,64,H,0,A,B,A
132044,2014,75,1310,71,1346,85,H,0,B,A,B
132045,2014,75,1347,93,1255,76,H,0,A,B,A
132046,2014,75,1206,69,1348,71,H,1,B,A,B
132047,2014,75,1173,64,1350,73,H,0,B,A,B
132048,2014,75,1265,56,1351,66,A,0,B,A,A
132049,2014,75,1291,69,1352,77,A,0,B,A,A
132050,2014,75,1358,77,1309,70,A,0,A,B,B
132051,2014,75,1361,63,1424,52,H,0,A,B,A
132052,2014,75,1360,62,1362,64,H,0,B,A,B
132053,2014,75,1169,69,1364,79,A,0,B,A,A
132054,2014,75,1126,60,1366,70,H,1,B,A,B
132055,2014,75,1368,91,1249,65,H,0,A,B,A
132056,2014,75,1369,83,1399,74,A,0,A,B,B
132057,2014,75,1371,67,1207,57,A,0,A,B,B
132058,2014,75,1374,58,1416,46,A,0,A,B,B
132059,2014,75,1377,75,1236,61,H,0,A,B,A
132060,2014,75,1115,56,1380,60,A,0,B,A,A
132061,2014,75,1357,71,1383,74,H,0,B,A,B
132062,2014,75,1385,69,1171,55,H,0,A,B,A
132063,2014,75,1386,85,1335,68,N,0,A,B,N
132064,2014,75,1200,48,1387,70,H,0,B,A,B
132065,2014,75,1334,73,1388,79,H,0,B,A,B
132066,2014,75,1390,79,1449,67,H,0,A,B,A
132067,2014,75,1367,73,1391,77,H,1,B,A,B
132068,2014,75,1262,65,1392,70,H,0,B,A,B
132069,2014,75,1393,59,1338,54,H,0,A,B,A
132070,2014,75,1311,67,1394,70,A,0,B,A,A
132071,2014,75,1400,86,1235,76,H,0,A,B,A
132072,2014,75,1395,49,1403,60,A,0,B,A,A
132073,2014,75,1405,75,1103,61,A,0,A,B,B
132074,2014,75,1349,41,1408,58,H,0,B,A,B
132075,2014,75,1267,52,1409,69,A,0,B,A,A
132076,2014,75,1410,84,1152,61,A,0,A,B,B
132077,2014,75,1212,72,1411,74,A,0,B,A,A
132078,2014,75,1413,69,1168,61,H,0,A,B,A
132079,2014,75,1418,72,1407,59,A,0,A,B,B
132080,2014,75,1419,64,1375,58,A,0,A,B,B
132081,2014,75,1421,80,1149,76,A,0,A,B,B
132082,2014,75,1402,48,1426,56,A,0,B,A,A
132083,2014,75,1428,74,1417,69,H,0,A,B,A
132084,2014,75,1431,63,1412,61,A,0,A,B,B
132085,2014,75,1182,65,1433,80,H,0,B,A,B
132086,2014,75,1434,75,1454,62,H,0,A,B,A
132087,2014,75,1436,73,1420,47,A,0,A,B,B
132088,2014,75,1177,62,1437,88,H,0,B,A,B
132089,2014,75,1199,66,1438,78,H,0,B,A,B
132090,2014,75,1359,64,1441,67,H,0,B,A,B
132091,2014,75,1443,82,1117,77,H,2,A,B,A
132092,2014,75,1447,56,1384,50,A,0,A,B,B
132093,2014,75,1381,59,1451,65,H,0,B,A,B
132094,2014,75,1455,68,1232,48,H,0,A,B,A
132095,2014,75,1241,56,1456,78,H,0,B,A,B
132096,2014,75,1457,73,1157,72,A,1,A,B,B
132097,2014,75,1461,67,1363,56,H,0,A,B,A
132098,2014,75,1135,67,1463,74,H,0,B,A,B
132099,2014,75,1178,63,1464,77,H,0,B,A,B
132100,2014,76,1137,67,1119,74,H,0,B,A,B
132101,2014,76,1132,69,1444,64,A,0,A,B,B
132102,2014,76,1353,55,1222,77,H,0,B,A,B
132103,2014,76,1373,74,1233,88,H,0,B,A,B
132104,2014,76,1234,94,1278,73,H,0,A,B,A
132105,2014,76,1284,83,1145,82,H,0,A,B,A
132106,2014,76,1323,70,1439,63,H,0,A,B,A
132107,2014,76,1332,72,1333,80,H,0,B,A,B
132108,2014,76,1220,49,1374,73,H,0,B,A,B
132109,2014,76,1379,80,1256,71,H,0,A,B,A
132110,2014,76,1406,72,1158,57,A,0,A,B,B
132111,2014,76,1430,52,1370,51,A,0,A,B,B
132112,2014,76,1227,64,1453,69,A,0,B,A,A
132113,2014,76,1156,46,1460,49,A,0,B,A,A
132114,2014,77,1127,60,1107,66,H,0,B,A,B
132115,2014,77,1115,45,1108,71,A,0,B,A,A
132116,2014,77,1125,62,1193,53,H,0,A,B,A
132117,2014,77,1259,58,1131,72,H,0,B,A,B
132118,2014,77,1166,96,1437,68,A,0,A,B,B
132119,2014,77,1180,77,1174,90,A,0,B,A,A
132120,2014,77,1216,69,1262,51,H,0,A,B,A
132121,2014,77,1238,84,1411,80,H,0,A,B,A
132122,2014,77,1124,68,1242,78,H,0,B,A,B
132123,2014,77,1265,70,1389,63,H,0,A,B,A
132124,2014,77,1266,80,1207,72,A,1,A,B,B
132125,2014,77,1214,71,1288,80,A,0,B,A,A
132126,2014,77,1175,55,1299,66,H,0,B,A,B
132127,2014,77,1301,65,1268,56,H,0,A,B,A
132128,2014,77,1304,68,1326,62,H,0,A,B,A
132129,2014,77,1313,83,1164,71,H,0,A,B,A
132130,2014,77,1212,82,1341,83,A,0,B,A,A
132131,2014,77,1126,67,1354,69,H,1,B,A,B
132132,2014,77,1197,68,1366,79,H,0,B,A,B
132133,2014,77,1392,81,1420,62,A,0,A,B,B
132134,2014,77,1436,57,1306,40,H,0,A,B,A
132135,2014,77,1438,76,1314,61,H,0,A,B,A
132136,2014,77,1226,59,1451,65,H,0,B,A,B
132137,2014,77,1441,60,1459,71,H,0,B,A,B
132138,2014,77,1462,84,1177,74,A,0,A,B,B
132139,2014,78,1396,66,1163,90,H,0,B,A,B
132140,2014,78,1217,53,1194,68,H,0,B,A,B
132141,2014,78,1199,76,1323,74,H,0,A,B,A
132142,2014,78,1210,68,1130,60,A,0,A,B,B
132143,2014,78,1246,68,1401,51,H,0,A,B,A
132144,2014,78,1261,77,1281,71,H,0,A,B,A
132145,2014,78,1277,71,1231,66,H,0,A,B,A
132146,2014,78,1191,61,1283,64,H,0,B,A,B
132147,2014,78,1129,75,1307,84,H,0,B,A,B
132148,2014,78,1270,79,1311,87,A,1,B,A,A
132149,2014,78,1345,60,1321,63,H,2,B,A,B
132150,2014,78,1155,43,1338,76,H,0,B,A,B
132151,2014,78,1139,56,1344,65,H,0,B,A,B
132152,2014,78,1353,56,1374,70,H,0,B,A,B
132153,2014,78,1243,64,1400,67,H,0,B,A,B
132154,2014,78,1460,73,1454,57,H,0,A,B,A
132155,2014,79,1185,68,1103,78,A,0,B,A,A
132156,2014,79,1110,86,1131,56,H,0,A,B,A
132157,2014,79,1159,63,1119,66,A,0,B,A,A
132158,2014,79,1132,58,1325,56,A,0,A,B,B
132159,2014,79,1320,65,1133,69,H,0,B,A,B
132160,2014,79,1137,70,1259,60,H,0,A,B,A
132161,2014,79,1144,65,1347,63,H,0,A,B,A
132162,2014,79,1310,74,1145,87,H,0,B,A,B
132163,2014,79,1149,78,1205,76,A,0,A,B,B
132164,2014,79,1227,64,1156,74,A,0,B,A,A
132165,2014,79,1157,84,1342,72,A,0,A,B,B
132166,2014,79,1158,75,1423,70,H,0,A,B,A
132167,2014,79,1179,57,1356,54,A,0,A,B,B
132168,2014,79,1274,46,1181,67,A,0,B,A,A
132169,2014,79,1200,76,1206,70,H,0,A,B,A
132170,2014,79,1376,76,1208,97,H,0,B,A,B
132171,2014,79,1456,60,1220,77,H,0,B,A,B
132172,2014,79,1248,58,1221,59,A,0,B,A,A
132173,2014,79,1260,61,1232,65,A,0,B,A,A
132174,2014,79,1250,68,1298,66,A,1,A,B,B
132175,2014,79,1255,69,1251,66,H,0,A,B,A
132176,2014,79,1378,47,1257,86,A,0,B,A,A
132177,2014,79,1141,80,1275,86,H,0,B,A,B
132178,2014,79,1234,67,1276,75,H,0,B,A,B
132179,2014,79,1458,68,1278,81,H,0,B,A,B
132180,2014,79,1279,63,1435,52,A,0,A,B,B
132181,2014,79,1120,74,1280,82,H,0,B,A,B
132182,2014,79,1290,72,1380,64,H,0,A,B,A
132183,2014,79,1300,84,1299,44,H,0,A,B,A
132184,2014,79,1201,86,1305,96,A,2,B,A,A
132185,2014,79,1406,54,1318,57,A,0,B,A,A
132186,2014,79,1395,69,1328,77,H,0,B,A,B
132187,2014,79,1450,55,1333,66,A,0,B,A,A
132188,2014,79,1350,58,1269,55,H,0,A,B,A
132189,2014,79,1361,75,1363,50,A,0,A,B,B
132190,2014,79,1382,66,1247,51,H,0,A,B,A
132191,2014,79,1348,57,1386,61,H,0,B,A,B
132192,2014,79,1387,76,1182,72,A,0,A,B,B
132193,2014,79,1116,74,1397,81,H,0,B,A,B
132194,2014,79,1405,77,1296,68,H,0,A,B,A
132195,2014,79,1421,81,1457,66,H,0,A,B,A
132196,2014,79,1429,42,1424,62,H,0,B,A,B
132197,2014,79,1143,69,1425,77,H,0,B,A,B
132198,2014,79,1173,66,1433,80,A,0,B,A,A
132199,2014,79,1440,82,1219,80,H,1,A,B,A
132200,2014,79,1439,77,1448,83,A,0,B,A,A
132201,2014,79,1403,81,1452,87,H,0,B,A,B
132202,2014,79,1324,69,1453,83,H,0,B,A,B
132203,2014,79,1455,70,1229,55,A,0,A,B,B
132204,2014,79,1102,59,1461,66,A,0,B,A,A
132205,2014,80,1111,80,1154,67,A,0,A,B,B
132206,2014,80,1160,57,1112,69,H,0,B,A,B
132207,2014,80,1428,75,1113,79,H,0,B,A,B
132208,2014,80,1402,64,1114,69,H,0,B,A,B
132209,2014,80,1138,68,1123,71,H,0,B,A,B
132210,2014,80,1287,66,1125,80,H,0,B,A,B
132211,2014,80,1136,87,1254,79,H,0,A,B,A
132212,2014,80,1142,58,1168,56,A,0,A,B,B
132213,2014,80,1447,83,1148,87,A,0,B,A,A
132214,2014,80,1151,84,1189,63,H,0,A,B,A
132215,2014,80,1167,63,1152,71,A,0,B,A,A
132216,2014,80,1416,51,1153,69,H,0,B,A,B
132217,2014,80,1441,77,1172,82,A,0,B,A,A
132218,2014,80,1176,74,1303,60,A,0,A,B,B
132219,2014,80,1398,78,1184,94,A,0,B,A,A
132220,2014,80,1186,90,1381,83,H,0,A,B,A
132221,2014,80,1190,99,1316,93,H,0,A,B,A
132222,2014,80,1192,86,1383,85,H,0,A,B,A
132223,2014,80,1104,62,1196,68,A,0,B,A,A
132224,2014,80,1209,77,1418,70,A,0,A,B,B
132225,2014,80,1211,59,1360,56,H,0,A,B,A
132226,2014,80,1225,73,1213,86,H,0,B,A,B
132227,2014,80,1127,54,1216,56,A,0,B,A,A
132228,2014,80,1218,90,1413,73,A,0,A,B,B
132229,2014,80,1230,85,1358,74,H,0,A,B,A
132230,2014,80,1122,59,1240,71,A,0,B,A,A
132231,2014,80,1101,57,1249,65,A,0,B,A,A
132232,2014,80,1150,60,1256,80,H,0,B,A,B
132233,2014,80,1258,92,1334,81,A,0,A,B,B
132234,2014,80,1262,74,1263,62,A,0,A,B,B
132235,2014,80,1349,63,1267,73,A,0,B,A,A
132236,2014,80,1222,59,1272,82,H,0,B,A,B
132237,2014,80,1195,55,1273,68,H,0,B,A,B
132238,2014,80,1193,60,1284,63,H,0,B,A,B
132239,2014,80,1285,59,1226,54,A,0,A,B,B
132240,2014,80,1291,83,1384,77,A,0,A,B,B
132241,2014,80,1293,92,1399,53,H,0,A,B,A
132242,2014,80,1319,72,1294,87,H,0,B,A,B
132243,2014,80,1107,56,1306,60,H,0,B,A,B
132244,2014,80,1223,66,1309,79,A,0,B,A,A
132245,2014,80,1315,82,1170,71,H,0,A,B,A
132246,2014,80,1412,65,1317,76,H,0,B,A,B
132247,2014,80,1322,76,1146,68,A,0,A,B,B
132248,2014,80,1228,55,1326,62,H,0,B,A,B
132249,2014,80,1336,58,1304,54,H,0,A,B,A
132250,2014,80,1339,114,1140,110,H,3,A,B,A
132251,2014,80,1352,91,1357,65,H,0,A,B,A
132252,2014,80,1359,88,1422,78,H,0,A,B,A
132253,2014,80,1364,68,1415,65,A,1,A,B,B
132254,2014,80,1367,79,1239,69,H,0,A,B,A
132255,2014,80,1369,82,1188,78,H,0,A,B,A
132256,2014,80,1331,69,1372,72,A,0,B,A,A
132257,2014,80,1389,47,1373,64,H,0,B,A,B
132258,2014,80,1330,60,1379,75,A,0,B,A,A
132259,2014,80,1385,77,1371,76,H,0,A,B,A
132260,2014,80,1337,74,1388,80,H,0,B,A,B
132261,2014,80,1244,65,1391,68,A,0,B,A,A
132262,2014,80,1394,74,1368,71,H,0,A,B,A
132263,2014,80,1404,84,1183,77,H,0,A,B,A
132264,2014,80,1187,54,1408,59,A,0,B,A,A
132265,2014,80,1292,53,1409,58,H,0,B,A,B
132266,2014,80,1414,72,1169,66,H,0,A,B,A
132267,2014,80,1390,74,1417,91,H,0,B,A,B
132268,2014,80,1426,59,1407,56,H,0,A,B,A
132269,2014,80,1282,48,1430,66,H,0,B,A,B
132270,2014,80,1434,74,1464,71,A,0,A,B,B
132271,2014,80,1442,79,1377,61,H,0,A,B,A
132272,2014,80,1419,51,1443,69,A,0,B,A,A
132273,2014,80,1245,59,1444,75,A,0,B,A,A
132274,2014,80,1332,76,1449,80,H,0,B,A,B
132275,2014,80,1286,57,1451,86,H,0,B,A,B
132276,2014,80,1204,64,1459,74,A,0,B,A,A
132277,2014,81,1178,73,1454,54,A,0,A,B,B
132278,2014,81,1346,73,1233,95,H,0,B,A,B
132279,2014,81,1252,75,1297,74,A,0,A,B,B
132280,2014,81,1351,51,1264,67,H,0,B,A,B
132281,2014,81,1310,80,1265,74,H,0,A,B,A
132282,2014,81,1436,64,1392,67,H,0,B,A,B
132283,2014,82,1103,82,1141,74,A,0,A,B,B
132284,2014,82,1104,82,1261,80,H,0,A,B,A
132285,2014,82,1108,54,1106,58,A,0,B,A,A
132286,2014,82,1119,74,1110,84,A,0,B,A,A
132287,2014,82,1160,51,1113,72,H,0,B,A,B
132288,2014,82,1116,86,1120,67,H,0,A,B,A
132289,2014,82,1114,49,1117,77,H,0,B,A,B
132290,2014,82,1399,69,1122,83,H,0,B,A,B
132291,2014,82,1125,84,1184,81,H,0,A,B,A
132292,2014,82,1126,69,1271,63,H,0,A,B,A
132293,2014,82,1129,76,1363,55,H,0,A,B,A
132294,2014,82,1131,64,1137,61,A,0,A,B,B
132295,2014,82,1135,73,1463,56,H,0,A,B,A
132296,2014,82,1136,83,1383,79,H,0,A,B,A
132297,2014,82,1296,67,1138,75,A,0,B,A,A
132298,2014,82,1151,77,1422,67,H,0,A,B,A
132299,2014,82,1434,50,1156,69,H,0,B,A,B
132300,2014,82,1157,69,1347,61,A,0,A,B,B
132301,2014,82,1162,74,1165,58,A,0,A,B,B
132302,2014,82,1163,82,1353,71,A,0,A,B,B
132303,2014,82,1207,63,1166,76,H,0,B,A,B
132304,2014,82,1364,72,1168,74,H,0,B,A,B
132305,2014,82,1204,52,1172,82,H,0,B,A,B
132306,2014,82,1406,76,1174,83,H,0,B,A,B
132307,2014,82,1442,55,1176,67,A,0,B,A,A
132308,2014,82,1199,56,1181,78,H,0,B,A,B
132309,2014,82,1382,81,1182,83,H,0,B,A,B
132310,2014,82,1183,77,1369,74,A,0,A,B,B
132311,2014,82,1404,82,1188,87,A,0,B,A,A
132312,2014,82,1239,75,1190,76,H,0,B,A,B
132313,2014,82,1148,73,1192,86,H,0,B,A,B
132314,2014,82,1244,62,1195,83,A,0,B,A,A
132315,2014,82,1196,67,1397,41,H,0,A,B,A
132316,2014,82,1198,66,1194,57,H,0,A,B,A
132317,2014,82,1203,75,1206,69,A,0,A,B,B
132318,2014,82,1144,48,1205,66,H,0,B,A,B
132319,2014,82,1419,58,1209,66,A,0,B,A,A
132320,2014,82,1211,84,1140,69,H,0,A,B,A
132321,2014,82,1370,63,1213,71,H,0,B,A,B
132322,2014,82,1366,71,1214,80,A,0,B,A,A
132323,2014,82,1414,86,1218,90,A,1,B,A,A
132324,2014,82,1219,78,1421,67,H,0,A,B,A
132325,2014,82,1298,52,1221,67,A,0,B,A,A
132326,2014,82,1197,62,1224,69,A,0,B,A,A
132327,2014,82,1226,69,1286,64,H,0,A,B,A
132328,2014,82,1230,75,1249,64,H,0,A,B,A
132329,2014,82,1232,76,1229,62,H,0,A,B,A
132330,2014,82,1321,50,1234,76,A,0,B,A,A
132331,2014,82,1243,75,1235,81,H,0,B,A,B
132332,2014,82,1237,75,1236,90,H,0,B,A,B
132333,2014,82,1212,59,1238,76,H,0,B,A,B
132334,2014,82,1241,58,1158,56,H,0,A,B,A
132335,2014,82,1242,91,1395,69,A,0,A,B,B
132336,2014,82,1246,79,1208,54,H,0,A,B,A
132337,2014,82,1250,71,1248,68,H,0,A,B,A
132338,2014,82,1342,53,1251,65,H,0,B,A,B
132339,2014,82,1253,76,1169,62,H,0,A,B,A
132340,2014,82,1291,71,1254,75,H,0,B,A,B
132341,2014,82,1255,88,1149,85,A,0,A,B,B
132342,2014,82,1256,98,1267,77,H,0,A,B,A
132343,2014,82,1159,60,1259,67,H,0,B,A,B
132344,2014,82,1260,93,1320,87,H,1,A,B,A
132345,2014,82,1273,87,1391,49,H,0,A,B,A
132346,2014,82,1275,70,1132,65,A,0,A,B,B
132347,2014,82,1277,75,1276,80,A,0,B,A,A
132348,2014,82,1280,63,1279,82,H,0,B,A,B
132349,2014,82,1281,82,1376,74,H,0,A,B,A
132350,2014,82,1167,69,1282,70,A,0,B,A,A
132351,2014,82,1356,63,1283,69,H,0,B,A,B
132352,2014,82,1287,80,1398,74,A,1,A,B,B
132353,2014,82,1292,70,1317,63,A,0,A,B,B
132354,2014,82,1293,73,1240,65,H,0,A,B,A
132355,2014,82,1170,62,1294,72,H,0,B,A,B
132356,2014,82,1295,85,1355,77,A,0,A,B,B
132357,2014,82,1288,67,1299,68,H,1,B,A,B
132358,2014,82,1164,63,1300,87,H,0,B,A,B
132359,2014,82,1303,77,1377,73,H,0,A,B,A
132360,2014,82,1307,68,1161,66,A,0,A,B,B
132361,2014,82,1410,78,1308,90,H,0,B,A,B
132362,2014,82,1394,62,1309,70,A,0,B,A,A
132363,2014,82,1319,68,1315,84,H,0,B,A,B
132364,2014,82,1220,57,1318,70,A,0,B,A,A
132365,2014,82,1322,87,1331,83,A,0,A,B,B
132366,2014,82,1227,75,1324,76,H,0,B,A,B
132367,2014,82,1185,56,1325,58,A,0,B,A,A
132368,2014,82,1328,74,1403,65,A,0,A,B,B
132369,2014,82,1329,81,1452,75,H,0,A,B,A
132370,2014,82,1408,64,1330,70,H,0,B,A,B
132371,2014,82,1334,76,1337,66,H,0,A,B,A
132372,2014,82,1312,74,1335,89,H,0,B,A,B
132373,2014,82,1268,79,1338,83,A,0,B,A,A
132374,2014,82,1381,64,1340,67,H,0,B,A,B
132375,2014,82,1341,71,1115,62,H,0,A,B,A
132376,2014,82,1344,81,1462,72,H,0,A,B,A
132377,2014,82,1173,76,1348,88,H,0,B,A,B
132378,2014,82,1349,71,1150,69,H,0,A,B,A
132379,2014,82,1350,77,1386,62,H,0,A,B,A
132380,2014,82,1352,74,1447,70,H,0,A,B,A
132381,2014,82,1354,73,1313,61,H,0,A,B,A
132382,2014,82,1101,51,1358,70,A,0,B,A,A
132383,2014,82,1359,62,1189,59,H,0,A,B,A
132384,2014,82,1339,63,1360,65,A,0,B,A,A
132385,2014,82,1361,74,1429,69,A,1,A,B,B
132386,2014,82,1362,75,1365,66,H,0,A,B,A
132387,2014,82,1367,71,1316,60,H,0,A,B,A
132388,2014,82,1368,60,1223,52,A,0,A,B,B
132389,2014,82,1371,86,1177,69,H,0,A,B,A
132390,2014,82,1372,66,1146,49,A,0,A,B,B
132391,2014,82,1187,46,1379,60,A,0,B,A,A
132392,2014,82,1105,52,1380,66,H,0,B,A,B
132393,2014,82,1384,68,1357,66,H,0,A,B,A
132394,2014,82,1385,69,1139,52,A,0,A,B,B
132395,2014,82,1388,89,1258,61,H,0,A,B,A
132396,2014,82,1393,64,1274,52,A,0,A,B,B
132397,2014,82,1400,74,1124,60,A,0,A,B,B
132398,2014,82,1407,65,1402,73,H,0,B,A,B
132399,2014,82,1411,94,1290,56,H,0,A,B,A
132400,2014,82,1409,63,1412,70,A,0,B,A,A
132401,2014,82,1415,61,1142,58,H,0,A,B,A
132402,2014,82,1420,60,1216,58,H,0,A,B,A
132403,2014,82,1201,73,1424,75,H,1,B,A,B
132404,2014,82,1375,65,1426,73,H,0,B,A,B
132405,2014,82,1430,62,1152,55,H,0,A,B,A
132406,2014,82,1427,62,1431,81,H,0,B,A,B
132407,2014,82,1247,89,1433,97,A,2,B,A,A
132408,2014,82,1435,66,1401,55,A,0,A,B,B
132409,2014,82,1266,85,1437,94,A,1,B,A,A
