,season,daynum,teamA,scoreA,teamB,scoreB,wloc,numot,winner,loser,location
131900,2014,73,1297,58,1273,74,A,0,B,A,A
131901,2014,73,1278,63,1326,53,H,0,A,B,A
131902,2014,73,1285,84,1315,71,H,0,A,B,A
131903,2014,73,1286,70,1294,55,H,0,A,B,A
131904,2014,73,1369,67,1287,80,H,0,B,A,B
131905,2014,73,1447,80,1291,89,H,0,B,A,B
131906,2014,73,1293,70,1183,66,A,0,A,B,B
131907,2014,73,1295,91,1303,69,H,0,A,B,A
131908,2014,73,1300,71,1312,55,H,0,A,B,A
131909,2014,73,1309,77,1249,55,H,0,A,B,A
131910,2014,73,1193,63,1310,67,A,0,B,A,A
131911,2014,73,1223,64,1311,66,H,0,B,A,B
131912,2014,73,1317,80,1267,65,A,0,A,B,B
131913,2014,73,1186,65,1319,84,H,0,B,A,B
131914,2014,73,1198,36,1330,52,A,0,B,A,A
131915,2014,73,1101,59,1331,82,A,0,B,A,A
131916,2014,73,1258,57,1339,71,A,0,B,A,A
131917,2014,73,1170,64,1340,68,A,1,B,A,A
131918,2014,73,1344,84,1385,83,A,2,A,B,B
131919,2014,73,1284,61,1346,70,H,0,B,A,B
131920,2014,73,1352,73,1384,68,H,0,A,B,A
131921,2014,73,1355,64,1442,55,H,0,A,B,A
131922,2014,73,1368,78,1358,85,A,0,B,A,A
131923,2014,73,1360,69,1365,66,A,0,A,B,B
131924,2014,73,1364,64,1253,51,H,0,A,B,A
131925,2014,73,1372,74,1322,58,A,0,A,B,B
131926,2014,73,1375,81,1418,73,H,0,A,B,A
131927,2014,73,1377,69,1237,57,H,0,A,B,A
131928,2014,73,1349,62,1379,84,H,0,B,A,B
131929,2014,73,1148,66,1383,76,A,0,B,A,A
131930,2014,73,1389,77,1351,69,A,0,A,B,B
131931,2014,73,1190,58,1391,64,H,0,B,A,B
131932,2014,73,1270,61,1394,77,A,0,B,A,A
131933,2014,73,1282,66,1410,78,A,0,B,A,A
131934,2014,73,1412,78,1427,65,H,0,A,B,A
131935,2014,73,1168,54,1414,72,H,0,B,A,B
131936,2014,73,1413,69,1415,81,A,0,B,A,A
131937,2014,73,1417,69,1160,56,A,0,A,B,B
131938,2014,73,1419,75,1407,64,A,0,A,B,B
131939,2014,73,1154,65,1422,69,H,1,B,A,B
131940,2014,73,1428,84,1425,66,H,0,A,B,A
131941,2014,73,1225,66,1430,71,A,0,B,A,A
131942,2014,73,1292,54,1431,63,A,0,B,A,A
131943,2014,73,1435,78,1281,75,H,0,A,B,A
131944,2014,73,1263,46,1436,83,A,0,B,A,A
131945,2014,73,1454,67,1227,63,A,0,A,B,B
131946,2014,74,1356,60,1133,66,H,0,B,A,B
131947,2014,74,1145,85,1233,83,A,0,A,B,B
131948,2014,74,1239,82,1316,86,H,0,B,A,B
131949,2014,74,1460,69,1453,79,A,0,B,A,A
131950,2014,75,1146,72,1101,73,H,0,B,A,B
131951,2014,75,1106,67,1105,58,H,1,A,B,A
131952,2014,75,1107,85,1263,78,A,0,A,B,B
131953,2014,75,1290,53,1108,65,H,0,B,A,B
131954,2014,75,1248,61,1110,66,H,0,B,A,B
131955,2014,75,1204,68,1111,81,H,0,B,A,B
131956,2014,75,1398,65,1125,79,A,0,B,A,A
131957,2014,75,1429,74,1129,78,H,0,B,A,B
131958,2014,75,1136,95,1192,68,A,0,A,B,B
131959,2014,75,1138,71,1245,60,H,0,A,B,A
131960,2014,75,1139,69,1266,57,H,1,A,B,A
131961,2014,75,1365,81,1140,91,A,0,B,A,A
131962,2014,75,1143,76,1450,55,H,0,A,B,A
131963,2014,75,1144,97,1440,93,H,1,A,B,A
131964,2014,75,1317,74,1150,76,H,0,B,A,B
131965,2014,75,1459,57,1151,71,A,0,B,A,A
131966,2014,75,1153,61,1378,54,A,0,A,B,B
131967,2014,75,1448,53,1155,61,H,0,B,A,B
131968,2014,75,1159,63,1298,41,H,0,A,B,A
131969,2014,75,1160,83,1425,62,H,0,A,B,A
131970,2014,75,1161,74,1102,68,H,0,A,B,A
131971,2014,75,1162,71,1165,61,H,0,A,B,A
131972,2014,75,1214,68,1164,71,A,0,B,A,A
131973,2014,75,1186,64,1170,75,H,0,B,A,B
131974,2014,75,1172,93,1422,82,A,0,A,B,B
131975,2014,75,1174,74,1318,70,A,0,A,B,B
131976,2014,75,1176,66,1237,45,H,0,A,B,A
131977,2014,75,1180,79,1423,63,A,0,A,B,B
131978,2014,75,1181,95,1301,60,H,0,A,B,A
131979,2014,75,1122,64,1183,67,H,0,B,A,B
131980,2014,75,1240,56,1184,60,H,0,B,A,B
131981,2014,75,1185,72,1141,59,A,0,A,B,B
131982,2014,75,1293,60,1188,67,H,0,B,A,B
131983,2014,75,1191,53,1260,48,H,0,A,B,A
131984,2014,75,1193,71,1264,67,H,0,A,B,A
131985,2014,75,1190,62,1195,90,H,0,B,A,B
131986,2014,75,1196,68,1120,61,A,0,A,B,B
131987,2014,75,1354,72,1197,78,A,0,B,A,A
131988,2014,75,1187,64,1198,68,H,0,B,A,B
131989,2014,75,1154,71,1202,76,A,0,B,A,A
131990,2014,75,1382,71,1203,79,A,0,B,A,A
131991,2014,75,1342,58,1205,67,A,0,B,A,A
131992,2014,75,1208,66,1116,61,H,1,A,B,A
131993,2014,75,1114,73,1209,99,H,0,B,A,B
131994,2014,75,1211,82,1258,72,A,0,A,B,B
131995,2014,75,1306,43,1216,60,A,0,B,A,A
131996,2014,75,1415,69,1218,100,H,0,B,A,B
131997,2014,75,1251,70,1219,76,A,0,B,A,A
131998,2014,75,1250,42,1221,61,H,0,B,A,B
131999,2014,75,1271,55,1224,88,H,0,B,A,B
132000,2014,75,1167,61,1225,64,H,0,B,A,B
132001,2014,75,1179,63,1229,77,A,0,B,A,A
132002,2014,75,1242,80,1329,78,H,0,A,B,A
132003,2014,75,1243,78,1452,56,H,0,A,B,A
132004,2014,75,1246,74,1397,66,H,0,A,B,A
132005,2014,75,1396,68,1247,74,N,0,B,A,N
132006,2014,75,1253,63,1142,62,A,0,A,B,B
132007,2014,75,1148,61,1254,62,A,0,B,A,A
132008,2014,75,1257,76,1163,64,A,0,A,B,B
132009,2014,75,1261,81,1435,58,H,0,A,B,A
132010,2014,75,1269,84,1189,74,A,0,A,B,B
132011,2014,75,1270,70,1223,68,H,0,A,B,A
132012,2014,75,1252,66,1273,87,A,0,B,A,A
132013,2014,75,1274,56,1210,42,A,0,A,B,B
132014,2014,75,1123,52,1275,64,A,0,B,A,A
132015,2014,75,1276,77,1458,70,A,0,A,B,B
132016,2014,75,1277,78,1228,62,A,0,A,B,B
132017,2014,75,1279,75,1376,74,A,0,A,B,B
132018,2014,75,1280,81,1401,72,H,1,A,B,A
132019,2014,75,1281,68,1104,47,H,0,A,B,A
132020,2014,75,1308,66,1282,68,H,0,B,A,B
132021,2014,75,1404,75,1287,82,H,0,B,A,B
132022,2014,75,1288,87,1313,70,A,0,A,B,B
132023,2014,75,1427,58,1292,80,H,0,B,A,B
132024,2014,75,1294,84,1285,73,A,0,A,B,B
132025,2014,75,1295,65,1442,52,H,0,A,B,A
132026,2014,75,1244,69,1297,82,H,0,B,A,B
132027,2014,75,1299,88,1312,82,H,0,A,B,A
132028,2014,75,1175,52,1300,62,H,0,B,A,B
132029,2014,75,1303,80,1355,71,A,0,A,B,B
132030,2014,75,1201,78,1307,89,A,0,B,A,A
132031,2014,75,1130,71,1314,82,H,0,B,A,B
132032,2014,75,1286,69,1315,72,A,0,B,A,A
132033,2014,75,1319,77,1340,56,H,0,A,B,A
132034,2014,75,1320,94,1283,89,H,0,A,B,A
132035,2014,75,1231,47,1321,54,A,0,B,A,A
132036,2014,75,1296,46,1325,65,A,0,B,A,A
132037,2014,75,1328,66,1124,64,A,0,A,B,B
132038,2014,75,1194,60,1330,65,A,0,B,A,A
132039,2014,75,1331,79,1230,77,A,0,A,B,B
132040,2014,75,1337,76,1339,65,H,0,A,B,A
132041,2014,75,1341,85,1238,80,A,2,A,B,B
132042,2014,75,1166,68,1344,81,H,0,B,A,B
132043,2014,75,1336,64,1345,65,H,0,B,A,B
132044,2014,75,1346,85,1310,71,H,0,A,B,A
132045,2014,75,1255,76,1347,93,H,0,B,A,B
132046,2014,75,1348,71,1206,69,H,1,A,B,A
132047,2014,75,1173,64,1350,73,H,0,B,A,B
132048,2014,75,1351,66,1265,56,A,0,A,B,B
132049,2014,75,1352,77,1291,69,A,0,A,B,B
132050,2014,75,1309,70,1358,77,A,0,B,A,A
132051,2014,75,1361,63,1424,52,H,0,A,B,A
132052,2014,75,1362,64,1360,62,H,0,A,B,A
132053,2014,75,1364,79,1169,69,A,0,A,B,B
132054,2014,75,1366,70,1126,60,H,1,A,B,A
132055,2014,75,1249,65,1368,91,H,0,B,A,B
132056,2014,75,1369,83,1399,74,A,0,A,B,B
132057,2014,75,1371,67,1207,57,A,0,A,B,B
132058,2014,75,1374,58,1416,46,A,0,A,B,B
132059,2014,75,1236,61,1377,75,H,0,B,A,B
132060,2014,75,1380,60,1115,56,A,0,A,B,B
132061,2014,75,1383,74,1357,71,H,0,A,B,A
132062,2014,75,1385,69,1171,55,H,0,A,B,A
132063,2014,75,1386,85,1335,68,N,0,A,B,N
132064,2014,75,1200,48,1387,70,H,0,B,A,B
132065,2014,75,1334,73,1388,79,H,0,B,A,B
132066,2014,75,1449,67,1390,79,H,0,B,A,B
132067,2014,75,1391,77,1367,73,H,1,A,B,A
132068,2014,75,1262,65,1392,70,H,0,B,A,B
132069,2014,75,1338,54,1393,59,H,0,B,A,B
132070,2014,75,1394,70,1311,67,A,0,A,B,B
132071,2014,75,1235,76,1400,86,H,0,B,A,B
132072,2014,75,1395,49,1403,60,A,0,B,A,A
132073,2014,75,1405,75,1103,61,A,0,A,B,B
132074,2014,75,1349,41,1408,58,H,0,B,A,B
132075,2014,75,1267,52,1409,69,A,0,B,A,A
132076,2014,75,1152,61,1410,84,A,0,B,A,A
132077,2014,75,1411,74,1212,72,A,0,A,B,B
132078,2014,75,1168,61,1413,69,H,0,B,A,B
132079,2014,75,1418,72,1407,59,A,0,A,B,B
132080,2014,75,1375,58,1419,64,A,0,B,A,A
132081,2014,75,1421,80,1149,76,A,0,A,B,B
132082,2014,75,1402,48,1426,56,A,0,B,A,A
132083,2014,75,1417,69,1428,74,H,0,B,A,B
132084,2014,75,1431,63,1412,61,A,0,A,B,B
132085,2014,75,1182,65,1433,80,H,0,B,A,B
132086,2014,75,1434,75,1454,62,H,0,A,B,A
132087,2014,75,1436,73,1420,47,A,0,A,B,B
132088,2014,75,1177,62,1437,88,H,0,B,A,B
132089,2014,75,1199,66,1438,78,H,0,B,A,B
132090,2014,75,1441,67,1359,64,H,0,A,B,A
132091,2014,75,1443,82,1117,77,H,2,A,B,A
132092,2014,75,1447,56,1384,50,A,0,A,B,B
132093,2014,75,1451,65,1381,59,H,0,A,B,A
132094,2014,75,1232,48,1455,68,H,0,B,A,B
132095,2014,75,1456,78,1241,56,H,0,A,B,A
132096,2014,75,1457,73,1157,72,A,1,A,B,B
132097,2014,75,1461,67,1363,56,H,0,A,B,A
132098,2014,75,1135,67,1463,74,H,0,B,A,B
132099,2014,75,1178,63,1464,77,H,0,B,A,B
132100,2014,76,1119,74,1137,67,H,0,A,B,A
132101,2014,76,1444,64,1132,69,A,0,B,A,A
132102,2014,76,1222,77,1353,55,H,0,A,B,A
132103,2014,76,1233,88,1373,74,H,0,A,B,A
132104,2014,76,1234,94,1278,73,H,0,A,B,A
132105,2014,76,1284,83,1145,82,H,0,A,B,A
132106,2014,76,1323,70,1439,63,H,0,A,B,A
132107,2014,76,1332,72,1333,80,H,0,B,A,B
132108,2014,76,1220,49,1374,73,H,0,B,A,B
132109,2014,76,1256,71,1379,80,H,0,B,A,B
132110,2014,76,1406,72,1158,57,A,0,A,B,B
132111,2014,76,1430,52,1370,51,A,0,A,B,B
132112,2014,76,1453,69,1227,64,A,0,A,B,B
132113,2014,76,1156,46,1460,49,A,0,B,A,A
132114,2014,77,1127,60,1107,66,H,0,B,A,B
132115,2014,77,1115,45,1108,71,A,0,B,A,A
132116,2014,77,1193,53,1125,62,H,0,B,A,B
132117,2014,77,1259,58,1131,72,H,0,B,A,B
132118,2014,77,1437,68,1166,96,A,0,B,A,A
132119,2014,77,1174,90,1180,77,A,0,A,B,B
132120,2014,77,1262,51,1216,69,H,0,B,A,B
132121,2014,77,1411,80,1238,84,H,0,B,A,B
132122,2014,77,1124,68,1242,78,H,0,B,A,B
132123,2014,77,1265,70,1389,63,H,0,A,B,A
132124,2014,77,1266,80,1207,72,A,1,A,B,B
132125,2014,77,1214,71,1288,80,A,0,B,A,A
132126,2014,77,1175,55,1299,66,H,0,B,A,B
132127,2014,77,1301,65,1268,56,H,0,A,B,A
132128,2014,77,1326,62,1304,68,H,0,B,A,B
132129,2014,77,1164,71,1313,83,H,0,B,A,B
132130,2014,77,1212,82,1341,83,A,0,B,A,A
132131,2014,77,1354,69,1126,67,H,1,A,B,A
132132,2014,77,1366,79,1197,68,H,0,A,B,A
132133,2014,77,1392,81,1420,62,A,0,A,B,B
132134,2014,77,1436,57,1306,40,H,0,A,B,A
132135,2014,77,1438,76,1314,61,H,0,A,B,A
132136,2014,77,1226,59,1451,65,H,0,B,A,B
132137,2014,77,1441,60,1459,71,H,0,B,A,B
132138,2014,77,1177,74,1462,84,A,0,B,A,A
132139,2014,78,1163,90,1396,66,H,0,A,B,A
132140,2014,78,1194,68,1217,53,H,0,A,B,A
132141,2014,78,1323,74,1199,76,H,0,B,A,B
132142,2014,78,1210,68,1130,60,A,0,A,B,B
132143,2014,78,1246,68,1401,51,H,0,A,B,A
132144,2014,78,1261,77,1281,71,H,0,A,B,A
132145,2014,78,1277,71,1231,66,H,0,A,B,A
132146,2014,78,1191,61,1283,64,H,0,B,A,B
132147,2014,78,1307,84,1129,75,H,0,A,B,A
132148,2014,78,1270,79,1311,87,A,1,B,A,A
132149,2014,78,1321,63,1345,60,H,2,A,B,A
132150,2014,78,1338,76,1155,43,H,0,A,B,A
132151,2014,78,1139,56,1344,65,H,0,B,A,B
132152,2014,78,1353,56,1374,70,H,0,B,A,B
132153,2014,78,1400,67,1243,64,H,0,A,B,A
132154,2014,78,1460,73,1454,57,H,0,A,B,A
132155,2014,79,1185,68,1103,78,A,0,B,A,A
132156,2014,79,1110,86,1131,56,H,0,A,B,A
132157,2014,79,1119,66,1159,63,A,0,A,B,B
132158,2014,79,1132,58,1325,56,A,0,A,B,B
132159,2014,79,1133,69,1320,65,H,0,A,B,A
132160,2014,79,1137,70,1259,60,H,0,A,B,A
132161,2014,79,1347,63,1144,65,H,0,B,A,B
132162,2014,79,1310,74,1145,87,H,0,B,A,B
132163,2014,79,1149,78,1205,76,A,0,A,B,B
132164,2014,79,1227,64,1156,74,A,0,B,A,A
132165,2014,79,1157,84,1342,72,A,0,A,B,B
132166,2014,79,1158,75,1423,70,H,0,A,B,A
132167,2014,79,1356,54,1179,57,A,0,B,A,A
132168,2014,79,1181,67,1274,46,A,0,A,B,B
132169,2014,79,1200,76,1206,70,H,0,A,B,A
132170,2014,79,1208,97,1376,76,H,0,A,B,A
132171,2014,79,1220,77,1456,60,H,0,A,B,A
132172,2014,79,1248,58,1221,59,A,0,B,A,A
132173,2014,79,1232,65,1260,61,A,0,A,B,B
132174,2014,79,1298,66,1250,68,A,1,B,A,A
132175,2014,79,1251,66,1255,69,H,0,B,A,B
132176,2014,79,1378,47,1257,86,A,0,B,A,A
132177,2014,79,1275,86,1141,80,H,0,A,B,A
132178,2014,79,1234,67,1276,75,H,0,B,A,B
132179,2014,79,1278,81,1458,68,H,0,A,B,A
132180,2014,79,1435,52,1279,63,A,0,B,A,A
132181,2014,79,1280,82,1120,74,H,0,A,B,A
132182,2014,79,1290,72,1380,64,H,0,A,B,A
132183,2014,79,1300,84,1299,44,H,0,A,B,A
132184,2014,79,1305,96,1201,86,A,2,A,B,B
132185,2014,79,1318,57,1406,54,A,0,A,B,B
132186,2014,79,1395,69,1328,77,H,0,B,A,B
132187,2014,79,1450,55,1333,66,A,0,B,A,A
132188,2014,79,1269,55,1350,58,H,0,B,A,B
132189,2014,79,1363,50,1361,75,A,0,B,A,A
132190,2014,79,1382,66,1247,51,H,0,A,B,A
132191,2014,79,1386,61,1348,57,H,0,A,B,A
132192,2014,79,1387,76,1182,72,A,0,A,B,B
132193,2014,79,1397,81,1116,74,H,0,A,B,A
132194,2014,79,1296,68,1405,77,H,0,B,A,B
132195,2014,79,1457,66,1421,81,H,0,B,A,B
132196,2014,79,1429,42,1424,62,H,0,B,A,B
132197,2014,79,1143,69,1425,77,H,0,B,A,B
132198,2014,79,1433,80,1173,66,A,0,A,B,B
132199,2014,79,1219,80,1440,82,H,1,B,A,B
132200,2014,79,1448,83,1439,77,A,0,A,B,B
132201,2014,79,1452,87,1403,81,H,0,A,B,A
132202,2014,79,1453,83,1324,69,H,0,A,B,A
132203,2014,79,1455,70,1229,55,A,0,A,B,B
132204,2014,79,1461,66,1102,59,A,0,A,B,B
132205,2014,80,1111,80,1154,67,A,0,A,B,B
132206,2014,80,1112,69,1160,57,H,0,A,B,A
132207,2014,80,1113,79,1428,75,H,0,A,B,A
132208,2014,80,1114,69,1402,64,H,0,A,B,A
132209,2014,80,1123,71,1138,68,H,0,A,B,A
132210,2014,80,1287,66,1125,80,H,0,B,A,B
132211,2014,80,1254,79,1136,87,H,0,B,A,B
132212,2014,80,1168,56,1142,58,A,0,B,A,A
132213,2014,80,1447,83,1148,87,A,0,B,A,A
132214,2014,80,1189,63,1151,84,H,0,B,A,B
132215,2014,80,1167,63,1152,71,A,0,B,A,A
132216,2014,80,1153,69,1416,51,H,0,A,B,A
132217,2014,80,1441,77,1172,82,A,0,B,A,A
132218,2014,80,1303,60,1176,74,A,0,B,A,A
132219,2014,80,1184,94,1398,78,A,0,A,B,B
132220,2014,80,1186,90,1381,83,H,0,A,B,A
132221,2014,80,1190,99,1316,93,H,0,A,B,A
132222,2014,80,1192,86,1383,85,H,0,A,B,A
132223,2014,80,1196,68,1104,62,A,0,A,B,B
132224,2014,80,1418,70,1209,77,A,0,B,A,A
132225,2014,80,1360,56,1211,59,H,0,B,A,B
132226,2014,80,1225,73,1213,86,H,0,B,A,B
132227,2014,80,1127,54,1216,56,A,0,B,A,A
132228,2014,80,1218,90,1413,73,A,0,A,B,B
132229,2014,80,1358,74,1230,85,H,0,B,A,B
132230,2014,80,1122,59,1240,71,A,0,B,A,A
132231,2014,80,1249,65,1101,57,A,0,A,B,B
132232,2014,80,1256,80,1150,60,H,0,A,B,A
132233,2014,80,1258,92,1334,81,A,0,A,B,B
132234,2014,80,1263,62,1262,74,A,0,B,A,A
132235,2014,80,1349,63,1267,73,A,0,B,A,A
132236,2014,80,1272,82,1222,59,H,0,A,B,A
132237,2014,80,1273,68,1195,55,H,0,A,B,A
132238,2014,80,1193,60,1284,63,H,0,B,A,B
132239,2014,80,1285,59,1226,54,A,0,A,B,B
132240,2014,80,1291,83,1384,77,A,0,A,B,B
132241,2014,80,1399,53,1293,92,H,0,B,A,B
132242,2014,80,1294,87,1319,72,H,0,A,B,A
132243,2014,80,1306,60,1107,56,H,0,A,B,A
132244,2014,80,1309,79,1223,66,A,0,A,B,B
132245,2014,80,1170,71,1315,82,H,0,B,A,B
132246,2014,80,1317,76,1412,65,H,0,A,B,A
132247,2014,80,1146,68,1322,76,A,0,B,A,A
132248,2014,80,1228,55,1326,62,H,0,B,A,B
132249,2014,80,1336,58,1304,54,H,0,A,B,A
132250,2014,80,1339,114,1140,110,H,3,A,B,A
132251,2014,80,1357,65,1352,91,H,0,B,A,B
132252,2014,80,1359,88,1422,78,H,0,A,B,A
132253,2014,80,1364,68,1415,65,A,1,A,B,B
132254,2014,80,1239,69,1367,79,H,0,B,A,B
132255,2014,80,1188,78,1369,82,H,0,B,A,B
132256,2014,80,1331,69,1372,72,A,0,B,A,A
132257,2014,80,1389,47,1373,64,H,0,B,A,B
132258,2014,80,1379,75,1330,60,A,0,A,B,B
132259,2014,80,1371,76,1385,77,H,0,B,A,B
132260,2014,80,1388,80,1337,74,H,0,A,B,A
132261,2014,80,1391,68,1244,65,A,0,A,B,B
132262,2014,80,1394,74,1368,71,H,0,A,B,A
132263,2014,80,1183,77,1404,84,H,0,B,A,B
132264,2014,80,1408,59,1187,54,A,0,A,B,B
132265,2014,80,1292,53,1409,58,H,0,B,A,B
132266,2014,80,1169,66,1414,72,H,0,B,A,B
132267,2014,80,1390,74,1417,91,H,0,B,A,B
132268,2014,80,1407,56,1426,59,H,0,B,A,B
132269,2014,80,1282,48,1430,66,H,0,B,A,B
132270,2014,80,1434,74,1464,71,A,0,A,B,B
132271,2014,80,1442,79,1377,61,H,0,A,B,A
132272,2014,80,1419,51,1443,69,A,0,B,A,A
132273,2014,80,1444,75,1245,59,A,0,A,B,B
132274,2014,80,1332,76,1449,80,H,0,B,A,B
132275,2014,80,1286,57,1451,86,H,0,B,A,B
132276,2014,80,1204,64,1459,74,A,0,B,A,A
132277,2014,81,1454,54,1178,73,A,0,B,A,A
132278,2014,81,1346,73,1233,95,H,0,B,A,B
132279,2014,81,1297,74,1252,75,A,0,B,A,A
132280,2014,81,1264,67,1351,51,H,0,A,B,A
132281,2014,81,1265,74,1310,80,H,0,B,A,B
132282,2014,81,1436,64,1392,67,H,0,B,A,B
132283,2014,82,1141,74,1103,82,A,0,B,A,A
132284,2014,82,1261,80,1104,82,H,0,B,A,B
132285,2014,82,1108,54,1106,58,A,0,B,A,A
132286,2014,82,1110,84,1119,74,A,0,A,B,B
132287,2014,82,1113,72,1160,51,H,0,A,B,A
132288,2014,82,1120,67,1116,86,H,0,B,A,B
132289,2014,82,1114,49,1117,77,H,0,B,A,B
132290,2014,82,1399,69,1122,83,H,0,B,A,B
132291,2014,82,1125,84,1184,81,H,0,A,B,A
132292,2014,82,1271,63,1126,69,H,0,B,A,B
132293,2014,82,1129,76,1363,55,H,0,A,B,A
132294,2014,82,1131,64,1137,61,A,0,A,B,B
132295,2014,82,1135,73,1463,56,H,0,A,B,A
132296,2014,82,1383,79,1136,83,H,0,B,A,B
132297,2014,82,1296,67,1138,75,A,0,B,A,A
132298,2014,82,1422,67,1151,77,H,0,B,A,B
132299,2014,82,1156,69,1434,50,H,0,A,B,A
132300,2014,82,1157,69,1347,61,A,0,A,B,B
132301,2014,82,1162,74,1165,58,A,0,A,B,B
132302,2014,82,1353,71,1163,82,A,0,B,A,A
132303,2014,82,1207,63,1166,76,H,0,B,A,B
132304,2014,82,1168,74,1364,72,H,0,A,B,A
132305,2014,82,1204,52,1172,82,H,0,B,A,B
132306,2014,82,1174,83,1406,76,H,0,A,B,A
132307,2014,82,1442,55,1176,67,A,0,B,A,A
132308,2014,82,1199,56,1181,78,H,0,B,A,B
132309,2014,82,1182,83,1382,81,H,0,A,B,A
132310,2014,82,1369,74,1183,77,A,0,B,A,A
132311,2014,82,1188,87,1404,82,A,0,A,B,B
132312,2014,82,1190,76,1239,75,H,0,A,B,A
132313,2014,82,1148,73,1192,86,H,0,B,A,B
132314,2014,82,1244,62,1195,83,A,0,B,A,A
132315,2014,82,1397,41,1196,67,H,0,B,A,B
132316,2014,82,1198,66,1194,57,H,0,A,B,A
132317,2014,82,1206,69,1203,75,A,0,B,A,A
132318,2014,82,1205,66,1144,48,H,0,A,B,A
132319,2014,82,1419,58,1209,66,A,0,B,A,A
132320,2014,82,1140,69,1211,84,H,0,B,A,B
132321,2014,82,1213,71,1370,63,H,0,A,B,A
132322,2014,82,1366,71,1214,80,A,0,B,A,A
132323,2014,82,1218,90,1414,86,A,1,A,B,B
132324,2014,82,1421,67,1219,78,H,0,B,A,B
132325,2014,82,1298,52,1221,67,A,0,B,A,A
132326,2014,82,1224,69,1197,62,A,0,A,B,B
132327,2014,82,1226,69,1286,64,H,0,A,B,A
132328,2014,82,1230,75,1249,64,H,0,A,B,A
132329,2014,82,1232,76,1229,62,H,0,A,B,A
132330,2014,82,1234,76,1321,50,A,0,A,B,B
132331,2014,82,1235,81,1243,75,H,0,A,B,A
132332,2014,82,1237,75,1236,90,H,0,B,A,B
132333,2014,82,1238,76,1212,59,H,0,A,B,A
132334,2014,82,1158,56,1241,58,H,0,B,A,B
132335,2014,82,1242,91,1395,69,A,0,A,B,B
132336,2014,82,1208,54,1246,79,H,0,B,A,B
132337,2014,82,1250,71,1248,68,H,0,A,B,A
132338,2014,82,1342,53,1251,65,H,0,B,A,B
132339,2014,82,1169,62,1253,76,H,0,B,A,B
132340,2014,82,1291,71,1254,75,H,0,B,A,B
132341,2014,82,1149,85,1255,88,A,0,B,A,A
132342,2014,82,1267,77,1256,98,H,0,B,A,B
132343,2014,82,1159,60,1259,67,H,0,B,A,B
132344,2014,82,1260,93,1320,87,H,1,A,B,A
132345,2014,82,1273,87,1391,49,H,0,A,B,A
132346,2014,82,1275,70,1132,65,A,0,A,B,B
132347,2014,82,1277,75,1276,80,A,0,B,A,A
132348,2014,82,1280,63,1279,82,H,0,B,A,B
132349,2014,82,1281,82,1376,74,H,0,A,B,A
132350,2014,82,1282,70,1167,69,A,0,A,B,B
132351,2014,82,1356,63,1283,69,H,0,B,A,B
132352,2014,82,1287,80,1398,74,A,1,A,B,B
132353,2014,82,1317,63,1292,70,A,0,B,A,A
132354,2014,82,1293,73,1240,65,H,0,A,B,A
132355,2014,82,1294,72,1170,62,H,0,A,B,A
132356,2014,82,1355,77,1295,85,A,0,B,A,A
132357,2014,82,1299,68,1288,67,H,1,A,B,A
132358,2014,82,1300,87,1164,63,H,0,A,B,A
132359,2014,82,1377,73,1303,77,H,0,B,A,B
132360,2014,82,1161,66,1307,68,A,0,B,A,A
132361,2014,82,1308,90,1410,78,H,0,A,B,A
132362,2014,82,1309,70,1394,62,A,0,A,B,B
132363,2014,82,1319,68,1315,84,H,0,B,A,B
132364,2014,82,1318,70,1220,57,A,0,A,B,B
132365,2014,82,1331,83,1322,87,A,0,B,A,A
132366,2014,82,1324,76,1227,75,H,0,A,B,A
132367,2014,82,1325,58,1185,56,A,0,A,B,B
132368,2014,82,1328,74,1403,65,A,0,A,B,B
132369,2014,82,1452,75,1329,81,H,0,B,A,B
132370,2014,82,1330,70,1408,64,H,0,A,B,A
132371,2014,82,1337,66,1334,76,H,0,B,A,B
132372,2014,82,1335,89,1312,74,H,0,A,B,A
132373,2014,82,1268,79,1338,83,A,0,B,A,A
132374,2014,82,1381,64,1340,67,H,0,B,A,B
132375,2014,82,1341,71,1115,62,H,0,A,B,A
132376,2014,82,1344,81,1462,72,H,0,A,B,A
132377,2014,82,1173,76,1348,88,H,0,B,A,B
132378,2014,82,1349,71,1150,69,H,0,A,B,A
132379,2014,82,1386,62,1350,77,H,0,B,A,B
132380,2014,82,1352,74,1447,70,H,0,A,B,A
132381,2014,82,1354,73,1313,61,H,0,A,B,A
132382,2014,82,1358,70,1101,51,A,0,A,B,B
132383,2014,82,1359,62,1189,59,H,0,A,B,A
132384,2014,82,1360,65,1339,63,A,0,A,B,B
132385,2014,82,1429,69,1361,74,A,1,B,A,A
132386,2014,82,1365,66,1362,75,H,0,B,A,B
132387,2014,82,1316,60,1367,71,H,0,B,A,B
132388,2014,82,1368,60,1223,52,A,0,A,B,B
132389,2014,82,1371,86,1177,69,H,0,A,B,A
132390,2014,82,1146,49,1372,66,A,0,B,A,A
132391,2014,82,1379,60,1187,46,A,0,A,B,B
132392,2014,82,1380,66,1105,52,H,0,A,B,A
132393,2014,82,1357,66,1384,68,H,0,B,A,B
132394,2014,82,1385,69,1139,52,A,0,A,B,B
132395,2014,82,1258,61,1388,89,H,0,B,A,B
132396,2014,82,1393,64,1274,52,A,0,A,B,B
132397,2014,82,1400,74,1124,60,A,0,A,B,B
