,Unnamed: 0,season,daynum,teamA,scoreA,teamB,scoreB,wloc,numot,winner,loser,location,teamId_x,fgm_x,fga_x,fgm3_x,fga3_x,ftm_x,fta_x,or_x,dr_x,ast_x,to_x,stl_x,blk_x,pf_x,eFG_x,ftrate_x,possesions_x,to_percent_x,team_id_x,kaggle_team_name_x,TeamName_x,Tempo_x,RankTempo_x,AdjTempo_x,RankAdjTempo_x,OE_x,RankOE_x,AdjOE_x,RankAdjOE_x,DE_x,RankDE_x,AdjDE_x,RankAdjDE_x,Pythag_x,RankPythag_x,teamId_y,fgm_y,fga_y,fgm3_y,fga3_y,ftm_y,fta_y,or_y,dr_y,ast_y,to_y,stl_y,blk_y,pf_y,eFG_y,ftrate_y,possesions_y,to_percent_y,team_id_y,kaggle_team_name_y,TeamName_y,Tempo_y,RankTempo_y,AdjTempo_y,RankAdjTempo_y,OE_y,RankOE_y,AdjOE_y,RankAdjOE_y,DE_y,RankDE_y,AdjDE_y,RankAdjDE_y,Pythag_y,RankPythag_y
3193,129880,2014,19,1414,68,1131,74,A,0,B,A,A,1414,25.47,54.75,5.69,15.91,12.53,20.0,10.81,27.38,15.09,12.53,5.41,6.41,18.69,0.5171689497716895,0.365296803652968,65.97,0.18993481885705624,1414,UC Irvine,UC Irvine,64.9006,253,63.9358,293,105.6281,157,102.7678,206,96.1061,22,95.5986,26,0.696696,86,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3194,132156,2014,79,1110,86,1131,56,H,0,A,B,A,1110,23.03,46.56,6.34,16.59,11.53,16.25,7.13,22.94,15.13,13.97,6.03,3.44,17.22,0.5627147766323024,0.3490120274914089,61.11875,0.2285714285714286,1110,American Univ,American,60.778999999999996,343,61.4065,342,104.9603,169,103.1066,199,96.4979,25,97.296,46,0.660846,98,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3195,133462,2014,107,1110,62,1131,71,H,0,B,A,B,1110,23.03,46.56,6.34,16.59,11.53,16.25,7.13,22.94,15.13,13.97,6.03,3.44,17.22,0.5627147766323024,0.3490120274914089,61.11875,0.2285714285714286,1110,American Univ,American,60.778999999999996,343,61.4065,342,104.9603,169,103.1066,199,96.4979,25,97.296,46,0.660846,98,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3196,134400,2014,128,1110,55,1131,36,A,0,A,B,B,1110,23.03,46.56,6.34,16.59,11.53,16.25,7.13,22.94,15.13,13.97,6.03,3.44,17.22,0.5627147766323024,0.3490120274914089,61.11875,0.2285714285714286,1110,American Univ,American,60.778999999999996,343,61.4065,342,104.9603,169,103.1066,199,96.4979,25,97.296,46,0.660846,98,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3197,132117,2014,77,1259,58,1131,72,H,0,B,A,B,1259,22.24,54.34,4.83,15.0,15.17,22.72,10.79,20.24,11.1,12.1,8.03,4.17,19.34,0.4537173352962826,0.41810820758189177,66.44200000000001,0.1821137232473435,1259,Loyola MD,Loyola MD,65.4509,228,66.0996,191,96.8091,310,96.8916,302,108.2371,258,108.5542,245,0.212981,293,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3198,133263,2014,103,1259,72,1131,87,A,0,B,A,A,1259,22.24,54.34,4.83,15.0,15.17,22.72,10.79,20.24,11.1,12.1,8.03,4.17,19.34,0.4537173352962826,0.41810820758189177,66.44200000000001,0.1821137232473435,1259,Loyola MD,Loyola MD,65.4509,228,66.0996,191,96.8091,310,96.8916,302,108.2371,258,108.5542,245,0.212981,293,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3199,132667,2014,89,1250,82,1131,80,A,1,A,B,B,1250,23.69,54.88,6.22,17.34,12.69,17.94,8.75,24.59,13.0,11.97,4.97,3.5,17.88,0.48833819241982507,0.3268950437317784,66.6215,0.17967172759544592,1250,Lehigh,Lehigh,65.5669,221,66.2093,184,99.5408,272,97.4775,294,103.7816,144,104.0629,155,0.320431,253,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3200,131480,2014,64,1298,32,1131,55,H,0,B,A,B,1298,21.38,53.9,6.66,20.21,9.97,15.83,10.76,21.97,12.24,12.69,6.45,3.21,19.03,0.4584415584415585,0.29369202226345087,63.34925,0.20031807795672404,1298,Navy,Navy,62.5784,336,63.4165,309,93.3296,340,94.0913,330,104.3421,159,106.0374,200,0.20188499999999998,298,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3201,132815,2014,93,1298,48,1131,61,A,0,B,A,A,1298,21.38,53.9,6.66,20.21,9.97,15.83,10.76,21.97,12.24,12.69,6.45,3.21,19.03,0.4584415584415585,0.29369202226345087,63.34925,0.20031807795672404,1298,Navy,Navy,62.5784,336,63.4165,309,93.3296,340,94.0913,330,104.3421,159,106.0374,200,0.20188499999999998,298,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3202,130733,2014,41,1313,86,1131,82,A,1,A,B,B,1313,24.47,54.17,5.37,15.67,14.43,20.97,12.27,22.13,13.1,13.13,6.23,3.77,19.53,0.5012922281705741,0.38711463909913235,64.99075,0.2020287502452272,1313,Norfolk St,Norfolk St.,64.7989,256,64.1701,280,105.0778,168,102.0802,219,106.0329,206,109.5593,268,0.307224,258,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3203,131637,2014,68,1248,78,1131,89,A,0,B,A,A,1248,25.13,53.67,7.33,18.47,13.5,17.87,8.43,21.47,12.8,12.5,5.17,2.1,17.8,0.5365194708403205,0.3329606856716974,66.22825,0.1887412093781732,1248,Lafayette,Lafayette,65.6923,218,66.3702,177,107.5733,102,110.3952,67,113.3585,333,115.0482,334,0.383486,212,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3204,132486,2014,86,1119,81,1131,86,H,1,B,A,B,1119,25.9,58.03,7.53,22.3,13.2,18.9,11.27,22.0,14.1,13.0,5.93,4.23,18.3,0.5112011028778218,0.32569360675512665,68.73750000000001,0.1891252955082742,1119,Army,Army,68.2491,99,68.8462,61,105.4573,158,104.5839,176,107.6478,246,110.0692,276,0.357123,230,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3205,133785,2014,114,1119,70,1131,71,A,0,B,A,A,1119,25.9,58.03,7.53,22.3,13.2,18.9,11.27,22.0,14.1,13.0,5.93,4.23,18.3,0.5112011028778218,0.32569360675512665,68.73750000000001,0.1891252955082742,1119,Army,Army,68.2491,99,68.8462,61,105.4573,158,104.5839,176,107.6478,246,110.0692,276,0.357123,230,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3206,131145,2014,55,1386,73,1131,67,H,0,A,B,A,1386,24.64,52.58,7.36,19.36,14.64,22.82,9.61,26.3,14.06,12.33,4.48,4.61,15.82,0.5386078356789654,0.4340053252187144,66.1395,0.18642414895788448,1386,St Joseph's PA,Saint Joseph's,66.108,194,65.7167,209,107.7297,97,110.323,68,101.0298,94,98.1365,55,0.7934939999999999,49,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125
3207,129986,2014,20,1414,81,1186,58,H,0,A,B,A,1414,25.47,54.75,5.69,15.91,12.53,20.0,10.81,27.38,15.09,12.53,5.41,6.41,18.69,0.5171689497716895,0.365296803652968,65.97,0.18993481885705624,1414,UC Irvine,UC Irvine,64.9006,253,63.9358,293,105.6281,157,102.7678,206,96.1061,22,95.5986,26,0.696696,86,1186,25.72,57.34,8.1,21.76,16.07,23.17,10.55,25.62,12.93,12.28,4.41,4.21,19.97,0.519183815835368,0.4040809208231601,70.07575000000001,0.17523893786366893,1186,E Washington,Eastern Washington,69.6858,48,70.8383,20,108.2561,86,105.4638,155,109.5567,282,110.6445,286,0.36552399999999996,226
3208,129832,2014,18,1131,68,1186,80,N,0,B,A,N,1131,25.62,56.59,7.97,22.09,12.26,17.06,9.65,23.79,13.91,11.88,7.09,1.82,16.97,0.5231489662484538,0.3014666902279554,66.9235,0.17751611915097087,1131,Boston Univ,Boston University,66.0049,202,66.7362,154,106.4948,131,105.0486,166,100.061,78,101.9103,111,0.586326,125,1186,25.72,57.34,8.1,21.76,16.07,23.17,10.55,25.62,12.93,12.28,4.41,4.21,19.97,0.519183815835368,0.4040809208231601,70.07575000000001,0.17523893786366893,1186,E Washington,Eastern Washington,69.6858,48,70.8383,20,108.2561,86,105.4638,155,109.5567,282,110.6445,286,0.36552399999999996,226
3209,131068,2014,54,1163,82,1186,65,N,0,A,B,N,1163,24.38,54.38,7.12,18.38,15.97,21.0,10.09,25.29,12.59,11.68,6.97,6.21,18.26,0.5137918352335417,0.38617138653916877,65.94500000000001,0.17711729471529303,1163,Connecticut,Connecticut,65.9229,207,64.9789,247,108.2691,85,109.4778,80,95.4644,20,92.8815,11,0.86882,25,1186,25.72,57.34,8.1,21.76,16.07,23.17,10.55,25.62,12.93,12.28,4.41,4.21,19.97,0.519183815835368,0.4040809208231601,70.07575000000001,0.17523893786366893,1186,E Washington,Eastern Washington,69.6858,48,70.8383,20,108.2561,86,105.4638,155,109.5567,282,110.6445,286,0.36552399999999996,226
3210,130580,2014,34,1388,93,1186,65,H,0,A,B,A,1388,23.5,52.28,6.94,18.28,17.72,25.03,11.78,22.28,12.25,11.44,5.47,3.31,19.28,0.5158760520275439,0.47876817138485084,63.82925,0.17922817517047435,1388,St Mary's CA,Saint Mary's,63.4769,314,63.0639,321,112.3813,33,110.881,61,104.4535,162,102.2023,115,0.7185520000000001,79,1186,25.72,57.34,8.1,21.76,16.07,23.17,10.55,25.62,12.93,12.28,4.41,4.21,19.97,0.519183815835368,0.4040809208231601,70.07575000000001,0.17523893786366893,1186,E Washington,Eastern Washington,69.6858,48,70.8383,20,108.2561,86,105.4638,155,109.5567,282,110.6445,286,0.36552399999999996,226
3211,131568,2014,66,1285,62,1186,69,H,0,B,A,B,1285,23.57,49.86,7.39,19.96,15.43,21.07,7.25,20.21,11.36,9.96,4.79,2.61,20.79,0.5468311271560369,0.42258323305254714,62.57825,0.15916073076508214,1285,Montana,Montana,61.3498,342,61.2266,344,111.8121,40,106.7762,125,110.2808,301,111.1788,296,0.385882,211,1186,25.72,57.34,8.1,21.76,16.07,23.17,10.55,25.62,12.93,12.28,4.41,4.21,19.97,0.519183815835368,0.4040809208231601,70.07575000000001,0.17523893786366893,1186,E Washington,Eastern Washington,69.6858,48,70.8383,20,108.2561,86,105.4638,155,109.5567,282,110.6445,286,0.36552399999999996,226
3212,131365,2014,61,1226,83,1186,72,H,0,A,B,A,1226,23.44,53.04,5.56,15.59,17.11,24.07,11.89,22.63,11.56,12.3,6.7,2.59,18.22,0.494343891402715,0.4538084464555053,64.88325,0.18957126839361468,1226,Idaho St,Idaho St.,64.1619,284,64.4875,269,106.8966,124,103.7365,190,109.55,281,110.7125,289,0.32115900000000003,252,1186,25.72,57.34,8.1,21.76,16.07,23.17,10.55,25.62,12.93,12.28,4.41,4.21,19.97,0.519183815835368,0.4040809208231601,70.07575000000001,0.17523893786366893,1186,E Washington,Eastern Washington,69.6858,48,70.8383,20,108.2561,86,105.4638,155,109.5567,282,110.6445,286,0.36552399999999996,226
3213,131014,2014,48,1371,92,1186,70,H,0,A,B,A,1371,24.0,52.85,7.41,20.71,16.41,22.76,8.47,23.97,13.29,12.21,6.65,2.74,19.85,0.5242194891201514,0.4306527909176916,67.40100000000001,0.18115458227622733,1371,Seton Hall,Seton Hall,66.0993,195,65.8685,202,106.6026,129,107.8325,110,104.0539,155,100.376,84,0.695094,87,1186,25.72,57.34,8.1,21.76,16.07,23.17,10.55,25.62,12.93,12.28,4.41,4.21,19.97,0.519183815835368,0.4040809208231601,70.07575000000001,0.17523893786366893,1186,E Washington,Eastern Washington,69.6858,48,70.8383,20,108.2561,86,105.4638,155,109.5567,282,110.6445,286,0.36552399999999996,226
3214,129665,2014,13,1449,92,1186,80,H,0,A,B,A,1449,26.09,58.47,5.84,17.25,16.47,21.72,11.06,23.47,13.34,11.41,5.38,2.88,19.31,0.49615187275525907,0.37147255002565416,69.13699999999999,0.16503464136424784,1449,Washington,Washington,68.6645,75,68.5372,70,107.76899999999999,95,110.6736,63,108.0334,252,104.2109,159,0.666399,95,1186,25.72,57.34,8.1,21.76,16.07,23.17,10.55,25.62,12.93,12.28,4.41,4.21,19.97,0.519183815835368,0.4040809208231601,70.07575000000001,0.17523893786366893,1186,E Washington,Eastern Washington,69.6858,48,70.8383,20,108.2561,86,105.4638,155,109.5567,282,110.6445,286,0.36552399999999996,226
3215,132568,2014,87,1315,73,1186,61,A,0,A,B,B,1315,25.39,56.32,5.68,17.84,16.55,23.97,10.9,19.87,11.94,11.23,8.03,2.55,20.35,0.5012428977272727,0.4256036931818182,68.03575000000001,0.16506028080825152,1315,North Dakota,North Dakota,68.3065,94,69.4287,49,107.0571,116,104.6324,173,110.7872,308,111.20299999999999,297,0.33172399999999996,245,1186,25.72,57.34,8.1,21.76,16.07,23.17,10.55,25.62,12.93,12.28,4.41,4.21,19.97,0.519183815835368,0.4040809208231601,70.07575000000001,0.17523893786366893,1186,E Washington,Eastern Washington,69.6858,48,70.8383,20,108.2561,86,105.4638,155,109.5567,282,110.6445,286,0.36552399999999996,226
3216,133192,2014,101,1170,72,1186,85,H,0,B,A,B,1170,24.18,53.5,6.11,16.5,13.82,18.79,9.43,21.57,12.86,11.32,5.21,1.29,20.89,0.5090654205607477,0.35121495327102803,64.31524999999999,0.17600802298055285,1170,CS Sacramento,Sacramento St.,63.7845,298,64.4015,271,106.2685,141,103.6662,193,110.0612,296,111.9587,314,0.292149,265,1186,25.72,57.34,8.1,21.76,16.07,23.17,10.55,25.62,12.93,12.28,4.41,4.21,19.97,0.519183815835368,0.4040809208231601,70.07575000000001,0.17523893786366893,1186,E Washington,Eastern Washington,69.6858,48,70.8383,20,108.2561,86,105.4638,155,109.5567,282,110.6445,286,0.36552399999999996,226
3217,134345,2014,124,1451,82,1186,78,A,0,A,B,B,1451,23.29,49.11,7.21,18.32,18.11,24.54,8.21,25.14,12.89,12.39,3.75,3.86,18.39,0.547648136835675,0.49969456322541234,64.9465,0.1907724049794831,1451,Weber St,Weber St.,63.998000000000005,291,64.3825,272,110.6741,54,105.6284,150,105.0247,179,106.4341,207,0.47817,169,1186,25.72,57.34,8.1,21.76,16.07,23.17,10.55,25.62,12.93,12.28,4.41,4.21,19.97,0.519183815835368,0.4040809208231601,70.07575000000001,0.17523893786366893,1186,E Washington,Eastern Washington,69.6858,48,70.8383,20,108.2561,86,105.4638,155,109.5567,282,110.6445,286,0.36552399999999996,226
3218,131302,2014,59,1414,75,1288,63,H,0,A,B,A,1414,25.47,54.75,5.69,15.91,12.53,20.0,10.81,27.38,15.09,12.53,5.41,6.41,18.69,0.5171689497716895,0.365296803652968,65.97,0.18993481885705624,1414,UC Irvine,UC Irvine,64.9006,253,63.9358,293,105.6281,157,102.7678,206,96.1061,22,95.5986,26,0.696696,86,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3219,133012,2014,96,1313,64,1288,53,A,0,A,B,B,1313,24.47,54.17,5.37,15.67,14.43,20.97,12.27,22.13,13.1,13.13,6.23,3.77,19.53,0.5012922281705741,0.38711463909913235,64.99075,0.2020287502452272,1313,Norfolk St,Norfolk St.,64.7989,256,64.1701,280,105.0778,168,102.0802,219,106.0329,206,109.5593,268,0.307224,258,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3220,133427,2014,105,1271,72,1288,88,A,0,B,A,A,1271,21.5,54.43,6.0,18.68,16.68,23.04,11.71,20.36,10.96,12.43,6.36,1.96,19.54,0.45011941943781003,0.4232959764835568,66.094,0.18806548249462887,1271,MD E Shore,Maryland Eastern Shore,66.558,167,67.0238,138,98.8712,281,99.9733,259,114.2107,337,119.7181,349,0.111776,334,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3221,129841,2014,18,1247,78,1288,59,N,0,A,B,N,1247,23.23,56.23,5.71,17.55,15.58,22.0,11.94,23.55,12.42,11.61,5.58,3.42,15.97,0.4638982749422017,0.3912502223012627,66.35,0.17498116051243406,1247,La Salle,La Salle,65.1681,242,64.5562,266,102.2913,226,105.0563,165,103.1794,127,100.1939,79,0.632969,107,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3222,129771,2014,16,1325,65,1288,62,A,0,A,B,B,1325,25.15,55.18,7.39,21.21,13.58,19.0,9.64,25.24,14.7,12.91,6.48,4.24,19.61,0.5227437477346865,0.3443276549474447,67.47500000000001,0.19133012226750645,1325,Ohio,Ohio,66.0721,197,65.5444,218,106.0352,145,107.3205,119,99.6334,70,103.7,150,0.597402,119,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3223,129330,2014,5,1326,89,1288,50,H,0,A,B,A,1326,24.09,53.68,5.79,17.79,15.82,22.97,10.09,24.0,12.03,11.18,7.65,4.5,16.5,0.5027011922503726,0.42790611028315945,65.68075,0.17021730111181738,1326,Ohio St,Ohio St.,65.0252,249,65.403,224,106.6784,128,107.1348,122,91.1081,8,89.8846,4,0.8827729999999999,19,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3224,133108,2014,98,1164,77,1288,82,A,0,B,A,A,1164,22.26,57.35,7.42,22.9,16.94,23.06,11.45,21.87,11.48,11.74,5.71,2.16,16.9,0.4528334786399303,0.40209241499564075,68.5935,0.17115324338311938,1164,Coppin St,Coppin St.,68.0328,106,68.1803,82,100.6268,255,99.6966,264,109.851,287,111.5833,303,0.214948,292,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3225,133489,2014,107,1164,69,1288,78,H,0,B,A,B,1164,22.26,57.35,7.42,22.9,16.94,23.06,11.45,21.87,11.48,11.74,5.71,2.16,16.9,0.4528334786399303,0.40209241499564075,68.5935,0.17115324338311938,1164,Coppin St,Coppin St.,68.0328,106,68.1803,82,100.6268,255,99.6966,264,109.851,287,111.5833,303,0.214948,292,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3226,134511,2014,130,1164,64,1288,79,N,0,B,A,N,1164,22.26,57.35,7.42,22.9,16.94,23.06,11.45,21.87,11.48,11.74,5.71,2.16,16.9,0.4528334786399303,0.40209241499564075,68.5935,0.17115324338311938,1164,Coppin St,Coppin St.,68.0328,106,68.1803,82,100.6268,255,99.6966,264,109.851,287,111.5833,303,0.214948,292,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3227,134079,2014,119,1197,78,1288,73,A,0,A,B,B,1197,24.5,62.4,6.43,19.9,13.8,21.17,14.83,23.9,10.67,14.67,7.2,4.13,24.27,0.44415064102564106,0.33926282051282053,72.29575,0.2029164923249292,1197,Florida A&M,Florida A&M,71.3988,16,71.8191,12,96.37700000000001,314,94.9946,323,102.8438,119,107.1759,221,0.19980799999999999,302,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3228,134463,2014,129,1197,68,1288,81,N,0,B,A,N,1197,24.5,62.4,6.43,19.9,13.8,21.17,14.83,23.9,10.67,14.67,7.2,4.13,24.27,0.44415064102564106,0.33926282051282053,72.29575,0.2029164923249292,1197,Florida A&M,Florida A&M,71.3988,16,71.8191,12,96.37700000000001,314,94.9946,323,102.8438,119,107.1759,221,0.19980799999999999,302,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3229,132125,2014,77,1214,71,1288,80,A,0,B,A,A,1214,24.27,57.83,5.5,17.33,19.2,29.33,13.1,25.4,12.03,15.0,7.7,6.0,23.57,0.46723154072280826,0.5071762061213902,73.66175,0.20363350042593342,1214,Hampton,Hampton,71.3752,17,72.1878,9,99.6418,268,95.821,315,95.4913,21,100.3834,85,0.369369,220,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3230,132784,2014,91,1214,92,1288,94,H,2,B,A,B,1214,24.27,57.83,5.5,17.33,19.2,29.33,13.1,25.4,12.03,15.0,7.7,6.0,23.57,0.46723154072280826,0.5071762061213902,73.66175,0.20363350042593342,1214,Hampton,Hampton,71.3752,17,72.1878,9,99.6418,268,95.821,315,95.4913,21,100.3834,85,0.369369,220,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
3231,129445,2014,8,1406,95,1288,75,H,0,A,B,A,1406,23.22,51.81,5.84,16.44,19.97,28.53,11.72,26.53,9.66,11.25,3.94,4.66,20.13,0.5045358038988612,0.5506658946149392,64.89175,0.1733656435525317,1406,Towson,Towson,64.7589,263,65.2502,235,111.2982,47,110.9208,59,104.8714,174,107.9044,233,0.578609,128,1288,25.81,60.29,4.52,17.29,15.32,25.03,14.39,24.0,12.71,13.0,6.32,5.06,20.9,0.4655830154254437,0.41516005971139497,70.78925,0.18364370296337368,1288,Morgan St,Morgan St.,69.32,56,69.22800000000001,54,101.17200000000001,248,99.7311,263,102.2322,110,104.5658,168,0.367164,225
